,date_fichier,id,disruption_id,impact_id,period_begin,period_end,status,updated_at,tags,cause,category,severity.name,severity.effect,severity.color,severity.priority,messages_text,impacted_objects_pt_object_id,impacted_objects_pt_object_name
30224,2024-05-03 20:00:00,77b2a0e4-0974-11ef-bcf2-0a58a9feac02,77ae54ee-0974-11ef-bcf2-0a58a9feac02,77b2a0e4-0974-11ef-bcf2-0a58a9feac02,2024-05-03 19:38:00,2024-05-04 05:15:00,active,2024-05-03 19:42:10,"Actualité,Actualité",perturbation,Incidents,bloquante,NO_SERVICE,#FF0000,0,<p>Le trafic est interrompu entre Pont de Sèvres et Trocadéro en raison d'un bagage oublié à Porte de Saint-Cloud . <br>Heure de reprise estimée : 20:40.<br>Nous vous invitons à emprunter des itinéraires alternatifs et à vous rapprocher de nos agents.<br><a href='http://www.ratp.fr'>Plus d'informations sur le site ratp.fr</a></p>,line:IDFM:C01379,RATP Métro 9
30311,2024-05-03 20:00:00,77b2a0e4-0974-11ef-bcf2-0a58a9feac02,77ae54ee-0974-11ef-bcf2-0a58a9feac02,77b2a0e4-0974-11ef-bcf2-0a58a9feac02,2024-05-03 19:38:00,2024-05-04 05:15:00,active,2024-05-03 19:42:10,"Actualité,Actualité,Actualité,Actualité",perturbation,Incidents,bloquante,NO_SERVICE,#FF0000,0,Métro 9 : Bagage oublié - Trafic interrompu,line:IDFM:C01379,RATP Métro 9
30354,2024-05-03 20:30:00,e3cf4dc6-097a-11ef-bdfc-0a58a9feac02,77ae54ee-0974-11ef-bcf2-0a58a9feac02,e3cf4dc6-097a-11ef-bdfc-0a58a9feac02,2024-05-03 20:24:47,2024-05-03 20:25:47,past,2024-05-03 20:28:08,Actualité,perturbation,Incidents,perturbée,SIGNIFICANT_DELAYS,#EF662F,30,<p>Le trafic reprend mais reste très perturbé sur l'ensemble de la ligne en répercussion d'un bagage oublié à Porte de Saint-Cloud.<br><a href='http://www.ratp.fr'>Plus d'informations sur le site ratp.fr</a></p>,line:IDFM:C01379,RATP Métro 9
30438,2024-05-03 20:30:00,e3cf4dc6-097a-11ef-bdfc-0a58a9feac02,77ae54ee-0974-11ef-bcf2-0a58a9feac02,e3cf4dc6-097a-11ef-bdfc-0a58a9feac02,2024-05-03 20:24:47,2024-05-03 20:25:47,past,2024-05-03 20:28:08,"Actualité,Actualité",perturbation,Incidents,perturbée,SIGNIFICANT_DELAYS,#EF662F,30,Métro 9 : Bagage oublié - Reprise progressive / trafic reste très perturbé,line:IDFM:C01379,RATP Métro 9
31591,2024-05-04 09:30:00,93cc3c04-09e7-11ef-bcf2-0a58a9feac02,93b6646a-09e7-11ef-bcf2-0a58a9feac02,93cc3c04-09e7-11ef-bcf2-0a58a9feac02,2024-05-04 09:23:20,2024-05-05 05:15:00,active,2024-05-04 09:26:09,"Actualité,Actualité",perturbation,Incidents,bloquante,NO_SERVICE,#FF0000,0,<p>Le trafic est interrompu entre Porte de Saint-Cloud et Trocadéro en raison d'un bagage oublié à La Muette . <br>Heure de reprise estimée : 10:00.<br>Nous vous invitons à emprunter des itinéraires alternatifs et à vous rapprocher de nos agents.<br><a href='http://www.ratp.fr'>Plus d'informations sur le site ratp.fr</a></p>,line:IDFM:C01379,RATP Métro 9
31605,2024-05-04 09:30:00,93cc3c04-09e7-11ef-bcf2-0a58a9feac02,93b6646a-09e7-11ef-bcf2-0a58a9feac02,93cc3c04-09e7-11ef-bcf2-0a58a9feac02,2024-05-04 09:23:20,2024-05-05 05:15:00,active,2024-05-04 09:26:09,"Actualité,Actualité,Actualité,Actualité",perturbation,Incidents,bloquante,NO_SERVICE,#FF0000,0,Métro 9 : Bagage oublié - Trafic interrompu,line:IDFM:C01379,RATP Métro 9
31622,2024-05-04 10:00:00,18cac1f8-09ea-11ef-bdfc-0a58a9feac02,93b6646a-09e7-11ef-bcf2-0a58a9feac02,18cac1f8-09ea-11ef-bdfc-0a58a9feac02,2024-05-04 09:39:19,2024-05-04 09:40:19,past,2024-05-04 09:44:11,Actualité,perturbation,Incidents,perturbée,SIGNIFICANT_DELAYS,#EF662F,30,<p>Le trafic reprend mais reste perturbé sur l'ensemble de la ligne en répercussion d'un bagage oublié à La Muette.<br><a href='http://www.ratp.fr'>Plus d'informations sur le site ratp.fr</a></p>,line:IDFM:C01379,RATP Métro 9
31629,2024-05-04 10:00:00,18cac1f8-09ea-11ef-bdfc-0a58a9feac02,93b6646a-09e7-11ef-bcf2-0a58a9feac02,18cac1f8-09ea-11ef-bdfc-0a58a9feac02,2024-05-04 09:39:19,2024-05-04 09:40:19,past,2024-05-04 09:44:11,"Actualité,Actualité",perturbation,Incidents,perturbée,SIGNIFICANT_DELAYS,#EF662F,30,Métro 9 : Bagage oublié - Reprise progressive / trafic reste perturbé,line:IDFM:C01379,RATP Métro 9
35475,2024-05-06 08:00:00,a19e04f2-0b6d-11ef-bdfc-0a58a9feac02,543c87a6-0b6d-11ef-8953-0a58a9feac02,a19e04f2-0b6d-11ef-bdfc-0a58a9feac02,2024-05-06 07:54:01,2024-05-06 07:55:01,past,2024-05-06 07:58:16,Actualité,perturbation,Incidents,perturbée,SIGNIFICANT_DELAYS,#EF662F,30,<p>Le trafic reprend progressivement sur l'ensemble de la ligne en répercussion d'une intervention des équipes techniques à Porte de Montreuil.<br><a href='http://www.ratp.fr'>Plus d'informations sur le site ratp.fr</a></p>,line:IDFM:C01379,RATP Métro 9
35523,2024-05-06 08:00:00,a19e04f2-0b6d-11ef-bdfc-0a58a9feac02,543c87a6-0b6d-11ef-8953-0a58a9feac02,a19e04f2-0b6d-11ef-bdfc-0a58a9feac02,2024-05-06 07:54:01,2024-05-06 07:55:01,past,2024-05-06 07:58:16,"Actualité,Actualité",perturbation,Incidents,perturbée,SIGNIFICANT_DELAYS,#EF662F,30,Métro 9 : Intervention des équipes techniques - Reprise progressive,line:IDFM:C01379,RATP Métro 9
35547,2024-05-06 08:30:00,3fc1a366-0b71-11ef-bcf2-0a58a9feac02,20e072ac-0b70-11ef-8953-0a58a9feac02,3fc1a366-0b71-11ef-bcf2-0a58a9feac02,2024-05-06 08:21:00,2024-05-07 05:15:00,active,2024-05-06 08:24:10,"Actualité,Actualité",perturbation,Incidents,bloquante,NO_SERVICE,#FF0000,0,<p>Le trafic est interrompu entre Mairie de Montreuil et Nation en raison d'un bagage oublié à Mairie de Montreuil . <br>Heure de reprise estimée : 09:00.<br>Nous vous invitons à emprunter des itinéraires alternatifs et à vous rapprocher de nos agents.<br><a href='http://www.ratp.fr'>Plus d'informations sur le site ratp.fr</a></p>,line:IDFM:C01379,RATP Métro 9
35596,2024-05-06 08:30:00,3fc1a366-0b71-11ef-bcf2-0a58a9feac02,20e072ac-0b70-11ef-8953-0a58a9feac02,3fc1a366-0b71-11ef-bcf2-0a58a9feac02,2024-05-06 08:21:00,2024-05-07 05:15:00,active,2024-05-06 08:24:10,"Actualité,Actualité,Actualité,Actualité",perturbation,Incidents,bloquante,NO_SERVICE,#FF0000,0,Métro 9 : Bagage oublié - Trafic interrompu,line:IDFM:C01379,RATP Métro 9
35629,2024-05-06 09:30:00,5efe1536-0b79-11ef-8953-0a58a9feac02,20e072ac-0b70-11ef-8953-0a58a9feac02,5efe1536-0b79-11ef-8953-0a58a9feac02,2024-05-06 09:19:00,2024-05-07 05:15:00,active,2024-05-06 09:22:18,Actualité,perturbation,Incidents,perturbée,SIGNIFICANT_DELAYS,#EF662F,30,<p>Le trafic est perturbé sur l'ensemble de la ligne en raison d'un bagage oublié à Mairie de Montreuil.<br><a href='http://www.ratp.fr'>Plus d'informations sur le site ratp.fr</a></p>,line:IDFM:C01379,RATP Métro 9
35668,2024-05-06 09:30:00,5efe1536-0b79-11ef-8953-0a58a9feac02,20e072ac-0b70-11ef-8953-0a58a9feac02,5efe1536-0b79-11ef-8953-0a58a9feac02,2024-05-06 09:19:00,2024-05-07 05:15:00,active,2024-05-06 09:22:18,"Actualité,Actualité",perturbation,Incidents,perturbée,SIGNIFICANT_DELAYS,#EF662F,30,Métro 9 : Bagage oublié - Trafic perturbé,line:IDFM:C01379,RATP Métro 9
35745,2024-05-06 10:00:00,1f0593ac-0b7c-11ef-bcf2-0a58a9feac02,20e072ac-0b70-11ef-8953-0a58a9feac02,1f0593ac-0b7c-11ef-bcf2-0a58a9feac02,2024-05-06 09:33:56,2024-05-06 09:34:56,past,2024-05-06 09:41:59,Actualité,perturbation,Incidents,perturbée,SIGNIFICANT_DELAYS,#EF662F,30,<p>Le trafic est perturbé sur l'ensemble de la ligne en raison d'un bagage oublié à Mairie de Montreuil.<br><a href='http://www.ratp.fr'>Plus d'informations sur le site ratp.fr</a></p>,line:IDFM:C01379,RATP Métro 9
35803,2024-05-06 10:00:00,1f0593ac-0b7c-11ef-bcf2-0a58a9feac02,20e072ac-0b70-11ef-8953-0a58a9feac02,1f0593ac-0b7c-11ef-bcf2-0a58a9feac02,2024-05-06 09:33:56,2024-05-06 09:34:56,past,2024-05-06 09:41:59,"Actualité,Actualité",perturbation,Incidents,perturbée,SIGNIFICANT_DELAYS,#EF662F,30,Métro 9 : Bagage oublié - Trafic perturbé,line:IDFM:C01379,RATP Métro 9
38154,2024-05-07 01:30:00,7cac2266-0cc9-11ef-a614-0a58a9feac02,7caa1534-0cc9-11ef-a614-0a58a9feac02,7cac2266-0cc9-11ef-a614-0a58a9feac02,2024-05-08 01:26:00,2024-05-09 05:15:00,active,2024-05-08 01:28:19,Actualité,perturbation,Incidents,perturbée,SIGNIFICANT_DELAYS,#EF662F,30,<p>Le trafic reprend progressivement sur l'ensemble de la ligne en répercussion de personnes sur les voies à Charonne.<br><a href='http://www.ratp.fr'>Plus d'informations sur le site ratp.fr</a></p>,line:IDFM:C01379,RATP Métro 9
38159,2024-05-07 01:30:00,7cac2266-0cc9-11ef-a614-0a58a9feac02,7caa1534-0cc9-11ef-a614-0a58a9feac02,7cac2266-0cc9-11ef-a614-0a58a9feac02,2024-05-08 01:26:00,2024-05-09 05:15:00,active,2024-05-08 01:28:19,"Actualité,Actualité",perturbation,Incidents,perturbée,SIGNIFICANT_DELAYS,#EF662F,30,Métro 9 : Personnes sur les voies - Reprise progressive,line:IDFM:C01379,RATP Métro 9
41193,2024-05-07 22:30:00,c477c4ac-0caf-11ef-8953-0a58a9feac02,9d5863d2-0ca9-11ef-bcf2-0a58a9feac02,c477c4ac-0caf-11ef-8953-0a58a9feac02,2024-05-07 22:19:49,2024-05-07 22:20:49,past,2024-05-07 22:24:12,Actualité,perturbation,Incidents,perturbée,SIGNIFICANT_DELAYS,#EF662F,30,<p>Le trafic reprend mais reste perturbé sur l'ensemble de la ligne en répercussion d'un bagage oublié à Mairie de Montreuil.<br><a href='http://www.ratp.fr'>Plus d'informations sur le site ratp.fr</a></p>,line:IDFM:C01379,RATP Métro 9
41200,2024-05-07 22:30:00,c477c4ac-0caf-11ef-8953-0a58a9feac02,9d5863d2-0ca9-11ef-bcf2-0a58a9feac02,c477c4ac-0caf-11ef-8953-0a58a9feac02,2024-05-07 22:19:49,2024-05-07 22:20:49,past,2024-05-07 22:24:12,"Actualité,Actualité",perturbation,Incidents,perturbée,SIGNIFICANT_DELAYS,#EF662F,30,Métro 9 : Bagage oublié - Reprise progressive / trafic reste perturbé,line:IDFM:C01379,RATP Métro 9
41691,2024-05-08 06:30:00,b38eedae-0cf1-11ef-bcf2-0a58a9feac02,69b79b54-0cf1-11ef-bcf2-0a58a9feac02,b38eedae-0cf1-11ef-bcf2-0a58a9feac02,2024-05-08 06:14:00,2024-05-09 05:15:00,active,2024-05-08 06:16:11,"Actualité,Actualité",perturbation,Incidents,perturbée,SIGNIFICANT_DELAYS,#EF662F,30,<p>Le trafic reprend progressivement entre Porte de Saint-Cloud et Pont de Sèvres en répercussion de personnes sur les voies à Marcel Sembat.<br><a href='http://www.ratp.fr'>Plus d'informations sur le site ratp.fr</a></p>,line:IDFM:C01379,RATP Métro 9
41697,2024-05-08 06:30:00,b38eedae-0cf1-11ef-bcf2-0a58a9feac02,69b79b54-0cf1-11ef-bcf2-0a58a9feac02,b38eedae-0cf1-11ef-bcf2-0a58a9feac02,2024-05-08 06:14:00,2024-05-09 05:15:00,active,2024-05-08 06:16:11,"Actualité,Actualité,Actualité,Actualité",perturbation,Incidents,perturbée,SIGNIFICANT_DELAYS,#EF662F,30,Métro 9 : Personnes sur les voies - Reprise progressive,line:IDFM:C01379,RATP Métro 9
46334,2024-05-10 05:30:00,80174138-0e7c-11ef-9935-0a58a9feac02,80154cde-0e7c-11ef-9935-0a58a9feac02,80174138-0e7c-11ef-9935-0a58a9feac02,2024-05-10 05:15:06,2024-05-11 05:15:00,active,2024-05-10 05:22:15,"Actualité,Actualité",travaux,Incidents,bloquante,NO_SERVICE,#FF0000,0,<p>Le trafic est interrompu entre Rue de la Pompe et Franklin D. Roosevelt en raison d'un rallongement de durée de chantier  . <br>Heure de reprise estimée : 06:15.<br>Nous vous invitons à emprunter des itinéraires alternatifs et à vous rapprocher de nos agents.<br><a href='http://www.ratp.fr'>Plus d'informations sur le site ratp.fr</a></p>,line:IDFM:C01379,RATP Métro 9
46544,2024-05-10 05:30:00,80174138-0e7c-11ef-9935-0a58a9feac02,80154cde-0e7c-11ef-9935-0a58a9feac02,80174138-0e7c-11ef-9935-0a58a9feac02,2024-05-10 05:15:06,2024-05-11 05:15:00,active,2024-05-10 05:22:15,"Actualité,Actualité,Actualité,Actualité",travaux,Incidents,bloquante,NO_SERVICE,#FF0000,0,Métro 9 : Rallongement de durée de chantier - Trafic interrompu,line:IDFM:C01379,RATP Métro 9
46562,2024-05-10 06:30:00,c16c44b0-0e83-11ef-bcf2-0a58a9feac02,80154cde-0e7c-11ef-9935-0a58a9feac02,c16c44b0-0e83-11ef-bcf2-0a58a9feac02,2024-05-10 06:12:00,2024-05-11 05:15:00,active,2024-05-10 06:14:12,Actualité,travaux,Incidents,perturbée,SIGNIFICANT_DELAYS,#EF662F,30,<p>Le trafic reprend mais reste perturbé sur l'ensemble de la ligne en répercussion d'un rallongement de durée de chantier.<br><a href='http://www.ratp.fr'>Plus d'informations sur le site ratp.fr</a></p>,line:IDFM:C01379,RATP Métro 9
46578,2024-05-10 06:30:00,c16c44b0-0e83-11ef-bcf2-0a58a9feac02,80154cde-0e7c-11ef-9935-0a58a9feac02,c16c44b0-0e83-11ef-bcf2-0a58a9feac02,2024-05-10 06:12:00,2024-05-11 05:15:00,active,2024-05-10 06:14:12,"Actualité,Actualité",travaux,Incidents,perturbée,SIGNIFICANT_DELAYS,#EF662F,30,Métro 9 : Rallongement de durée de chantier - Reprise progressive / trafic reste perturbé,line:IDFM:C01379,RATP Métro 9
46583,2024-05-10 07:00:00,58e2cfda-0e89-11ef-8953-0a58a9feac02,80154cde-0e7c-11ef-9935-0a58a9feac02,58e2cfda-0e89-11ef-8953-0a58a9feac02,2024-05-10 06:49:53,2024-05-10 06:50:53,past,2024-05-10 06:54:13,Actualité,travaux,Incidents,perturbée,SIGNIFICANT_DELAYS,#EF662F,30,<p>Le trafic reprend mais reste perturbé sur l'ensemble de la ligne en répercussion d'un rallongement de durée de chantier.<br><a href='http://www.ratp.fr'>Plus d'informations sur le site ratp.fr</a></p>,line:IDFM:C01379,RATP Métro 9
46590,2024-05-10 07:00:00,58e2cfda-0e89-11ef-8953-0a58a9feac02,80154cde-0e7c-11ef-9935-0a58a9feac02,58e2cfda-0e89-11ef-8953-0a58a9feac02,2024-05-10 06:49:53,2024-05-10 06:50:53,past,2024-05-10 06:54:13,"Actualité,Actualité",travaux,Incidents,perturbée,SIGNIFICANT_DELAYS,#EF662F,30,Métro 9 : Rallongement de durée de chantier - Reprise progressive / trafic reste perturbé,line:IDFM:C01379,RATP Métro 9
46761,2024-05-10 09:00:00,403ff58c-0e9a-11ef-bcf2-0a58a9feac02,2ae421ce-0e98-11ef-a614-0a58a9feac02,403ff58c-0e9a-11ef-bcf2-0a58a9feac02,2024-05-10 08:52:00,2024-05-11 05:15:00,active,2024-05-10 08:55:13,Actualité,perturbation,Incidents,perturbée,SIGNIFICANT_DELAYS,#EF662F,30,<p>Le trafic reprend mais reste très perturbé sur l'ensemble de la ligne en répercussion d'un bagage oublié à Havre-Caumartin.<br><a href='http://www.ratp.fr'>Plus d'informations sur le site ratp.fr</a></p>,line:IDFM:C01379,RATP Métro 9
46806,2024-05-10 09:00:00,403ff58c-0e9a-11ef-bcf2-0a58a9feac02,2ae421ce-0e98-11ef-a614-0a58a9feac02,403ff58c-0e9a-11ef-bcf2-0a58a9feac02,2024-05-10 08:52:00,2024-05-11 05:15:00,active,2024-05-10 08:55:13,"Actualité,Actualité",perturbation,Incidents,perturbée,SIGNIFICANT_DELAYS,#EF662F,30,Métro 9 : Bagage oublié - Reprise progressive / trafic reste très perturbé,line:IDFM:C01379,RATP Métro 9
46828,2024-05-10 09:30:00,c714e454-0e9b-11ef-a614-0a58a9feac02,2ae421ce-0e98-11ef-a614-0a58a9feac02,c714e454-0e9b-11ef-a614-0a58a9feac02,2024-05-10 09:03:00,2024-05-11 05:15:00,active,2024-05-10 09:06:09,Actualité,perturbation,Incidents,perturbée,SIGNIFICANT_DELAYS,#EF662F,30,<p>Le trafic reprend mais reste perturbé sur l'ensemble de la ligne en répercussion d'un bagage oublié à Havre-Caumartin.<br><a href='http://www.ratp.fr'>Plus d'informations sur le site ratp.fr</a></p>,line:IDFM:C01379,RATP Métro 9
46842,2024-05-10 09:30:00,c714e454-0e9b-11ef-a614-0a58a9feac02,2ae421ce-0e98-11ef-a614-0a58a9feac02,c714e454-0e9b-11ef-a614-0a58a9feac02,2024-05-10 09:03:00,2024-05-11 05:15:00,active,2024-05-10 09:06:09,"Actualité,Actualité",perturbation,Incidents,perturbée,SIGNIFICANT_DELAYS,#EF662F,30,Métro 9 : Bagage oublié - Reprise progressive / trafic reste perturbé,line:IDFM:C01379,RATP Métro 9
46861,2024-05-10 10:00:00,7d2b8c60-0ea2-11ef-a614-0a58a9feac02,a5eb311a-0ea1-11ef-a614-0a58a9feac02,7d2b8c60-0ea2-11ef-a614-0a58a9feac02,2024-05-10 09:51:00,2024-05-11 05:15:00,active,2024-05-10 09:54:11,Actualité,perturbation,Incidents,perturbée,SIGNIFICANT_DELAYS,#EF662F,30,<p>Le trafic est perturbé sur l'ensemble de la ligne en raison d'un malaise voyageur à Mairie de Montreuil.<br><a href='http://www.ratp.fr'>Plus d'informations sur le site ratp.fr</a></p>,line:IDFM:C01379,RATP Métro 9
46862,2024-05-10 10:00:00,56e06334-0ea0-11ef-a614-0a58a9feac02,2ae421ce-0e98-11ef-a614-0a58a9feac02,56e06334-0ea0-11ef-a614-0a58a9feac02,2024-05-10 09:33:42,2024-05-10 09:34:42,past,2024-05-10 09:38:48,Actualité,perturbation,Incidents,perturbée,SIGNIFICANT_DELAYS,#EF662F,30,<p>Le trafic reprend mais reste perturbé sur l'ensemble de la ligne en répercussion d'un bagage oublié à Havre-Caumartin.<br><a href='http://www.ratp.fr'>Plus d'informations sur le site ratp.fr</a></p>,line:IDFM:C01379,RATP Métro 9
46873,2024-05-10 10:00:00,56e06334-0ea0-11ef-a614-0a58a9feac02,2ae421ce-0e98-11ef-a614-0a58a9feac02,56e06334-0ea0-11ef-a614-0a58a9feac02,2024-05-10 09:33:42,2024-05-10 09:34:42,past,2024-05-10 09:38:48,"Actualité,Actualité",perturbation,Incidents,perturbée,SIGNIFICANT_DELAYS,#EF662F,30,Métro 9 : Bagage oublié - Reprise progressive / trafic reste perturbé,line:IDFM:C01379,RATP Métro 9
46874,2024-05-10 10:00:00,7d2b8c60-0ea2-11ef-a614-0a58a9feac02,a5eb311a-0ea1-11ef-a614-0a58a9feac02,7d2b8c60-0ea2-11ef-a614-0a58a9feac02,2024-05-10 09:51:00,2024-05-11 05:15:00,active,2024-05-10 09:54:11,"Actualité,Actualité",perturbation,Incidents,perturbée,SIGNIFICANT_DELAYS,#EF662F,30,Métro 9 : Malaise voyageur - Trafic perturbé,line:IDFM:C01379,RATP Métro 9
46887,2024-05-10 10:30:00,d7a313b8-0ea5-11ef-a614-0a58a9feac02,01570f4e-0ea5-11ef-8953-0a58a9feac02,d7a313b8-0ea5-11ef-a614-0a58a9feac02,2024-05-10 10:13:56,2024-05-10 10:14:56,past,2024-05-10 10:18:12,Actualité,perturbation,Incidents,perturbée,SIGNIFICANT_DELAYS,#EF662F,30,<p>Le trafic est perturbé sur l'ensemble de la ligne en raison d'un incident nécessitant l’intervention de nos agents à Oberkampf.<br><a href='http://www.ratp.fr'>Plus d'informations sur le site ratp.fr</a></p>,line:IDFM:C01379,RATP Métro 9
46902,2024-05-10 10:30:00,d7a313b8-0ea5-11ef-a614-0a58a9feac02,01570f4e-0ea5-11ef-8953-0a58a9feac02,d7a313b8-0ea5-11ef-a614-0a58a9feac02,2024-05-10 10:13:56,2024-05-10 10:14:56,past,2024-05-10 10:18:12,"Actualité,Actualité",perturbation,Incidents,perturbée,SIGNIFICANT_DELAYS,#EF662F,30,Métro 9 : Incident (intervention agents) - Trafic perturbé,line:IDFM:C01379,RATP Métro 9
46966,2024-05-10 12:00:00,d08575d6-0eb3-11ef-bdfc-0a58a9feac02,d0829f8c-0eb3-11ef-bdfc-0a58a9feac02,d08575d6-0eb3-11ef-bdfc-0a58a9feac02,2024-05-10 11:56:00,2024-05-11 05:15:00,active,2024-05-10 11:58:13,Actualité,perturbation,Incidents,perturbée,SIGNIFICANT_DELAYS,#EF662F,30,<p>Le trafic est perturbé sur l'ensemble de la ligne en raison d'un malaise voyageur à Miromesnil.<br><a href='http://www.ratp.fr'>Plus d'informations sur le site ratp.fr</a></p>,line:IDFM:C01379,RATP Métro 9
46990,2024-05-10 12:00:00,d08575d6-0eb3-11ef-bdfc-0a58a9feac02,d0829f8c-0eb3-11ef-bdfc-0a58a9feac02,d08575d6-0eb3-11ef-bdfc-0a58a9feac02,2024-05-10 11:56:00,2024-05-11 05:15:00,active,2024-05-10 11:58:13,"Actualité,Actualité",perturbation,Incidents,perturbée,SIGNIFICANT_DELAYS,#EF662F,30,Métro 9 : Malaise voyageur - Trafic perturbé,line:IDFM:C01379,RATP Métro 9
47021,2024-05-10 13:00:00,83674782-0eba-11ef-8953-0a58a9feac02,d0829f8c-0eb3-11ef-bdfc-0a58a9feac02,83674782-0eba-11ef-8953-0a58a9feac02,2024-05-10 12:41:10,2024-05-10 12:42:10,past,2024-05-10 12:46:10,Actualité,perturbation,Incidents,perturbée,SIGNIFICANT_DELAYS,#EF662F,30,<p>Le trafic est perturbé sur l'ensemble de la ligne en raison d'un malaise voyageur à Miromesnil.<br><a href='http://www.ratp.fr'>Plus d'informations sur le site ratp.fr</a></p>,line:IDFM:C01379,RATP Métro 9
47037,2024-05-10 13:00:00,83674782-0eba-11ef-8953-0a58a9feac02,d0829f8c-0eb3-11ef-bdfc-0a58a9feac02,83674782-0eba-11ef-8953-0a58a9feac02,2024-05-10 12:41:10,2024-05-10 12:42:10,past,2024-05-10 12:46:10,"Actualité,Actualité",perturbation,Incidents,perturbée,SIGNIFICANT_DELAYS,#EF662F,30,Métro 9 : Malaise voyageur - Trafic perturbé,line:IDFM:C01379,RATP Métro 9
48236,2024-05-10 18:30:00,49880ee0-0eea-11ef-bdfc-0a58a9feac02,49852a54-0eea-11ef-bdfc-0a58a9feac02,49880ee0-0eea-11ef-bdfc-0a58a9feac02,2024-05-10 18:26:24,2024-05-11 05:15:00,active,2024-05-10 18:28:09,Actualité,perturbation,Incidents,perturbée,SIGNIFICANT_DELAYS,#EF662F,30,<p>Le trafic est perturbé sur l'ensemble de la ligne en raison de mesures de régulation.<br><a href='http://www.ratp.fr'>Plus d'informations sur le site ratp.fr</a></p>,line:IDFM:C01379,RATP Métro 9
48237,2024-05-10 18:30:00,2fd3fce4-0ee9-11ef-bdfc-0a58a9feac02,2fd1ab7e-0ee9-11ef-bdfc-0a58a9feac02,2fd3fce4-0ee9-11ef-bdfc-0a58a9feac02,2024-05-10 18:15:32,2024-05-10 19:01:32,active,2024-05-10 18:20:16,Actualité,perturbation,Incidents,perturbée,SIGNIFICANT_DELAYS,#EF662F,30,<p>Le trafic est perturbé sur l'ensemble de la ligne en raison de mesures de régulation.<br><a href='http://www.ratp.fr'>Plus d'informations sur le site ratp.fr</a></p>,line:IDFM:C01379,RATP Métro 9
48261,2024-05-10 18:30:00,49880ee0-0eea-11ef-bdfc-0a58a9feac02,49852a54-0eea-11ef-bdfc-0a58a9feac02,49880ee0-0eea-11ef-bdfc-0a58a9feac02,2024-05-10 18:26:24,2024-05-11 05:15:00,active,2024-05-10 18:28:09,"Actualité,Actualité",perturbation,Incidents,perturbée,SIGNIFICANT_DELAYS,#EF662F,30,Métro 9 : Mesures de régulation - Trafic perturbé,line:IDFM:C01379,RATP Métro 9
48262,2024-05-10 18:30:00,2fd3fce4-0ee9-11ef-bdfc-0a58a9feac02,2fd1ab7e-0ee9-11ef-bdfc-0a58a9feac02,2fd3fce4-0ee9-11ef-bdfc-0a58a9feac02,2024-05-10 18:15:32,2024-05-10 19:01:32,active,2024-05-10 18:20:16,"Actualité,Actualité",perturbation,Incidents,perturbée,SIGNIFICANT_DELAYS,#EF662F,30,Métro 9 : Mesures de régulation - Trafic perturbé,line:IDFM:C01379,RATP Métro 9
48271,2024-05-10 19:00:00,b2d6d574-0eeb-11ef-bdfc-0a58a9feac02,73b8f890-0eeb-11ef-8953-0a58a9feac02,b2d6d574-0eeb-11ef-bdfc-0a58a9feac02,2024-05-10 18:33:00,2024-05-10 18:34:00,past,2024-05-10 18:38:15,Actualité,perturbation,Incidents,perturbée,SIGNIFICANT_DELAYS,#EF662F,30,<p>Le trafic est perturbé sur l'ensemble de la ligne en raison de mesures de régulation.<br><a href='http://www.ratp.fr'>Plus d'informations sur le site ratp.fr</a></p>,line:IDFM:C01379,RATP Métro 9
48290,2024-05-10 19:00:00,b2d6d574-0eeb-11ef-bdfc-0a58a9feac02,73b8f890-0eeb-11ef-8953-0a58a9feac02,b2d6d574-0eeb-11ef-bdfc-0a58a9feac02,2024-05-10 18:33:00,2024-05-10 18:34:00,past,2024-05-10 18:38:15,"Actualité,Actualité",perturbation,Incidents,perturbée,SIGNIFICANT_DELAYS,#EF662F,30,Métro 9 : Mesures de régulation - Trafic perturbé,line:IDFM:C01379,RATP Métro 9
